Song ID,Canonical Title,Canonical Artist,MusicBrainz Work ID,Primary Recording ID,Preferred Primary Release,First Published Year,Genre Family,Default Mood Tags,Default Event Tags,Default Situation Tags,Notes
S7FD461A11B18,Crazy,Iron Savior,,RA6A7AAFF0291,Condition Red,2004.0,heavy metal,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SAC92D771FD78,Beggin for Thread (Live Acoustic),Isabella Kemp,,R1E648B6D3136,Beggin for Thread (Live Acoustic),2015.0,R&B/Soul,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4DA40E689987,Salt of Stones,IScintilla,,RA322028F62FB,Recovery,2013.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF2975A746DAF,Sarah Bettens - Not An Addict (Acoustic Version),IsThisTheWay,,R615FAD686C69,Never Say Goodbye,2009.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9D97449CAA60,Enjoy the Silence,It Dies Today,,R46899C2896E9,Trustkill Takeover,2006.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCEF70A38E8D1,Deep Pools,ITAL TEK,,RA29BDC13B7AB,Cyclical,2008.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC9496189568C,It's My Life,Ituana,,RC97D51BCC05A,The Sunny Side EP,2015.0,Brazilian,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3CD22E88404D,It's My Life,Ituana & The Sunny Side EP,,R0753B0136472,3:25,2015.0,Brazilian,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S30BC585B1CE1,It's My Life,Ituana feat. The Sunny Side EP,,RFD8033320295,The Remixes,2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC0652316F91C,Edge of the Ocean,Ivy,,RD389B6CBECF5,Long Distance,2000.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA80D5A5C3D08,Edge of the Ocean (Alpha's 'On the Beach' Mix),Ivy,,RFD3470103929,Edge of the Ocean (Playlist: Mixre),2018.0,Mixre,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC05FF0EA5DCC,Edge of the Ocean (Doutone mix),Ivy,,R0F6FDE9A2F3D,Chillout 2002: The Ultimate Chillout,2002.0,electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1F03EFA72874,Edge Of The Ocean (Original Demo),Ivy,,R47104E59A728,Long Distance (25th Anniversary Edition),2024.0,Indie Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC6E05BA5F006,Worry About You,Ivy,,R69834BD03232,Long Distance,2000.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S372F1E466FE7,Mazzy Star - Into Dust cover,Ivy Rose,,R8EFFB9E5B089,So Tonight That I Might See,1993.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF515D579F5FC,Mazzy Star - Into Dust cover,Ivy Rose & 4:20,,R133671128160,So Tonight That I Might See,1993.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE6226B16F750,Mazzy Star - Into Dust cover,Ivy Rose feat. 4:20,,R1DB26C821500,So Tonight That I Might See,1993.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3179A2EA67F8,Mouth (Brad Peep's Remix For Friends),Iz And Diz,,R9ABB45E41C5B,Laidback,2003.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8062DEA1A925,Fly,İlhan Erşahin,,R7254AFC3F422,Harikalar Diyari,2002.0,Worldwide,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S82E0635DA6CD,French Letter,J-Walk,,R375AF28DC3B9,FHM Presents... Bar Culture 2: The Essential Pre-Club Mix,2001.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA43A20FF7E68,Soul Vibration,J-Walk,,RB850C526D916,The Nu Jazz Generation II,2000.0,Trip-Hop,Melancholic; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S7C569306F0E4,Yesterday's Crowd,J-Walk,,R57DF2AB84AFD,Off Beat,2014.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA9E85A4D5500,Don't Stop Believin,J.D.,,R6E4F4ECF8072,Scrubs: Season 3,2001.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE975B8E16B38,Crazy,J2,,RC2252D2D706D,Crazy,2017.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S231DA560DE5F,Crazy,J2 & Crazy,,R19B275AFA77A,3:39,2017.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S57B739354D33,Crazy,J2 feat. Crazy,,R19D17E78CCF3,"The Iconic Series, Vol. 6",2017.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5E5DD1C70008,Crazy,J2 feat. StarGzrLilly,,R9323AD9B4744,"The Iconic Series, Vol. 6",2017.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE4B06DE95575,Give a Little Bit,Jack & Daisy,,R1CA4FB494386,Give a Little Bit,2018.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S028E65F3A7B8,Breakdown,Jack Johnson,,RD1FBD5772AD7,In Between Dreams,2005.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S754262E53D68,Careless Whisper,Jackie Murray,,R498199243D93,Pop Music on Guitar 2,2017.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9BF7F9A6F1D2,Careless Whisper,Jackie Murray & Pop Music on Guitar 2,,R511ED07B16CF,1:49,2017.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S916F4389B2E3,Careless Whisper,Jackie Murray feat. Pop Music on Guitar 2,,RE92357614129,Careless Whisper (Piano Version),2026.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S794A41C7624F,Doctor My Eyes,Jackson Browne,,RD1E44658CED6,The Next Voice You Hear: The Best of Jackson Browne,2011.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBA00F8E10060,Running on Empty,Jackson Browne,,RA029B686C67C,The Next Voice You Hear - The Best Of Jackson Browne,1977.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFCD8E6C7B262,Chiclete com Banana (Album Version),Jackson do Pandeiro,,R45490562028D,Brazil Classics 3: Forro Etc.,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S34174B2C7952,Cuckle Buckle Houses,Jacob 2-2,,RC0217C52D4F6,Cabazon EP,2011.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC072A824E5F6,Fireflies (Acoustic),Jada Facer,,R67C133D30DBE,& Jonah Baker Fireflies (Acoustic),2020.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA17A4365C5B9,Iris,Jada Facer,,R6905E075409F,Iris,2020.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S36C39967D139,Kiss Me,Jada Facer,,R614E47C8D2F7,& Madilyn Bailey Kiss Me,2025.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB94066C791E3,Mr. Brightside,Jada Facer,,R6FD66402F0EF,Mr. Brightside,2020.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9419E8FB088E,Somewhere Only We Know (Acoustic),Jada Facer,,RA76E4A138121,Somewhere Only We Know (Acoustic),2023.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA1CCB5CC10F6,The Middle,Jada Facer,,RC0EAB8EB114F,The Middle,2025.0,Singer/Songwriter,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA8122A625818,Where Is My Mind?,Jada Facer,,RCC9977175D82,Where Is My Mind? (Acoustic),2023.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SED70FE093418,Where Is My Mind? (Acoustic),Jada Facer,,R0D974C2BF21A,Where Is My Mind? (Acoustic),2023.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4DD362EBD1E3,Where Is My Mind? (Acoustic),Jada Facer & Where Is My Mind? (Acoustic),,R8E69C4186347,2:48,2023.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD18E91843AAB,Where Is My Mind? (Acoustic),Jada Facer feat. Where Is My Mind? (Acoustic),,RB80EE2DDC5BE,Where Is My Mind? (Acoustic),2023.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S816E138B17CB,Running Up That Hill,Jade Bird,,RF3E084AFE6AE,"Running Up The Hill (A Deal With God) [From ""Stranger Things""]",2022.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4B23F9759313,Running Up That Hill,Jade Bird - Running Up That Hill (Kate Bush cover) Radio 1's Piano Sessions,,R1CD99E1A4E72,BBC Radio 1,2022.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE4A4B8AC935F,Sweater Weather,Jade De Mure,,RA201517A1373,"The Cover Up (Playlist: And now, a new take on an old theme)",2025.0,"And now, a new take on an old theme",,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S32652F42B33D,Mad World,Jadyn Rylee Your Songbook II,,RDAB4994E3B6E,Your Songbook II,2018.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S758265882C87,Wicked Game (Acoustic),Jae Hall,,RFEE0B3DB547C,Wicked Game (Acoustic),2021.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6AC832F1746D,Elevator,Jaffa,,RCDE50D177556,Schhhh... Volumen Dos,2001.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCBEB9CACAA04,Makeba,Jain,,RBBD62B721701,Zanaka (Deluxe),2015.0,pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S12298986F65F,American Dream,Jakatta,,R2367C65903D9,"The No.1 Euphoric Dance Album, Volume 1",2001.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0A517AE022B4,American Dream (Afterlife mix),Jakatta,,RAF0EAD04583B,10 años de historia de la música chillout,2001.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD577BED30748,American Dream (Afterlife remix),Jakatta,,RD0660D7FD5E5,10 anos de historia de la musica chillout,2002.0,electronic,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB72C9B2ECAE7,The Other World,Jakatta,,REDF6982B0B7D,Visions,2002.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE1658FC425CA,One Fine Day,JAKATTA & BETH HIRSCH,,R5FB7EC85CAEB,The Radio Edits - EP,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S18D1E3094438,Radioactive,Jake Bugg,,R20B036F69B78,Jake Bugg,2012.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S73D4072DE58E,Radioactive,Jake Bugg covers Imagine Dragons' Radioactive (Live Lounge),,R41972640E96D,BBC Radio 1,2022.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE38A96267203,"Black Betty (Live Session, Los Angeles, CA, 2017)",Jam in the Van,,RBA1C84DF5DEE,Larkin Poe,2017.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S325F366D9788,"THE DELIRIANS - ""Give A Little Bit"" (Live at JITVHQ in Los Angeles, CA 2018) #JAMINTHEVAN",Jam In The Van,,RC729D22725C9,Get Up,2018.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8D856271A1D1,"THE DELIRIANS - ""Give A Little Bit"" (Live at JITVHQ in Los Angeles, CA 2018) #JAMINTHEVAN",Jam In The Van & 4:39,,R63848E27484E,Get Up,2018.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCC19134A2F21,"Black Betty (Live Session, Los Angeles, CA, 2017)",Jam in the Van & Larkin Poe,,R5834209E6533,"Jam in the Van - Larkin Poe (Live Session, Los Angeles, CA, 2017)",2017.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S42473BB92EC9,"THE DELIRIANS - ""Give A Little Bit"" (Live at JITVHQ in Los Angeles, CA 2018) #JAMINTHEVAN",Jam In The Van feat. 4:39,,R041C9DAF5DF7,Get Up,2018.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S13710AD5AC60,"Black Betty (Live Session, Los Angeles, CA, 2017)",Jam in the Van feat. Larkin Poe,,R9580D02D72B8,"Jam in the Van - Larkin Poe (Live Session, Los Angeles, CA, 2017)",2017.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S34D1A52DEFAA,Getting Away With It (All Messed Up),James,,R090640342F49,Pleased To Meet You,2004.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S378DE74B48C7,Laid,James,,R1442D0D06A70,Laid,1993.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBF36169A9D28,Seven Nation Army - Zella Day Acoustic Guitar Lesson (Guitar Tab & Chords),James,,R29B2BEEB451B,Rundle,2012.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S40AC21D28145,Sit Down (2 Meter Session),James,,RF5E872FEF5EE,"Jan Douwe Kroeske presents: 2 Meter Sessions, Vol. 2",2019.0,Indie Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8C3915870A48,Let it go,James Bay,,RFEA4C3FBA5CD,Chaos and the Calm,2014.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA7C560C32025,I Never Learnt To Share,James Blake,,R1ECA4A65946F,James Blake,2011.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S03D789F2AD3C,Jazz tinged,James Blake,,RDEC8D12F2528,,,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD6590F8E8E36,Limit to Your Love,James Blake,,R3BC88068B5E7,James Blake,2011.0,Electronic,Intense; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB4732C7A9DD8,Retrograde,James Blake,,R125B88DB3659,Overgrown,2015.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA24C67AA42CF,The Wilhelm Scream,James Blake,,RD987CA351127,James Blake,2011.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF8069A0A7E13,You Want Love,James Hall,,RE09D728638DF,Talking Freedom With the Jailer (Playlist: Ccc),2019.0,CareNow_,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDC0CC7683A6B,Outside Context Solution,James Murray,,R984D3556B2AC,Where Edges Meet,2008.0,Trip-Hop,Chill; Low,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA4D75DEB961A,Superman's Song,James Olson,,RCD7B3C79BE2E,Quarantine Covers (Cover Nominees),2024.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9D79B4A6571C,Superman's Song,James Olson & Quarantine Covers,,R928C93C94C21,4:49,2020.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2954F904169B,Superman's Song,James Olson feat. Quarantine Covers,,R6ACC1D96C554,Theme from Superman (Official Trailer Version),2025.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDED1DB7576CB,Closer to the Moon,James Taylor Quartet,,RA265645C34B8,Bootleg,2013.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S78D1FBC9FB70,Higher Love,James Vincent McMorrow,,R3769C352A6C8,We Don't Eat (Cover Nominees),2025.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
