Status,Active CSV Line,Title,Artist,Album,Spotify ID,Spotify Track ID
safe_to_copy_spotify_id_to_spotify_track_id,1630,Jerk It Out,Caesars,Love For The Streets,5XMjXjwCkJVmk0AHm7z8IV,
already_same,1631,L'amour (Loungematic Mix) - Loungematic Mix,Cafe Americaine,Cafe Americaine - Music from the Sea - 50 Beautiful Del Mar Sounds,6eaDlY9iuMlWIg6RaFaQE5,6eaDlY9iuMlWIg6RaFaQE5
safe_to_copy_spotify_id_to_spotify_track_id,1632,Ain't No Rest for the Wicked,Cage the Elephant,Cage the Elephant,3Pzh926pXggbMe2ZpXyMV7,
safe_to_copy_spotify_id_to_spotify_track_id,1633,Always Something,Cage the Elephant,"Thank You, Happy Birthday",3bpV86Ui1ND9aRU5uhQRRX,
safe_to_copy_spotify_id_to_spotify_track_id,1634,Back Against the Wall,Cage the Elephant,Cage the Elephant,0vz64VTiPPBpcmla0QvAI9,
safe_to_copy_spotify_id_to_spotify_track_id,1635,Come A Little Closer,Cage The Elephant,Melophobia (Playlist: Liked videos),4sebUbjqbcgDSwG6PbSGI0,
safe_to_copy_spotify_id_to_spotify_track_id,1636,Trouble,Cage The Elephant,Tell Me I'm Pretty,5n0CTysih20NYdT2S0Wpe8,
already_same,1637,Hello There,Cagedbaby,Hed Kandi: Serve Chilled 2006,4QJN0tShOkc3qXgqNwUDfH,4QJN0tShOkc3qXgqNwUDfH
already_same,1638,Comanche,Cake,KFOG: Live From the Archives 9,7AbWkvrK7kajTYSqy4QgPn,7AbWkvrK7kajTYSqy4QgPn
already_same,1639,Jesus Wrote A Blank Check,Cake,Live from the Crystal Palace,7DbB4zoeOPTgaAUXT7Ds1p,7DbB4zoeOPTgaAUXT7Ds1p
already_same,1640,Long Line of Cars,Cake,Comfort Eagle,6MyZDt84pg8y8ySGXFiOzz,6MyZDt84pg8y8ySGXFiOzz
already_same,1641,Mr. Mastodon Farm,Cake,Motorcade of Generosity,5TYHzFAQp3IBeWqRIBIDjJ,5TYHzFAQp3IBeWqRIBIDjJ
safe_to_copy_spotify_id_to_spotify_track_id,1642,The Distance,Cake,Fashion Nugget,0fsz7tJ7UKXT9hliLfO7aE,
safe_to_copy_spotify_id_to_spotify_track_id,1643,Innovation,Caleb Swift & Hypersonic Music Volition: Modern Neoclassical Strings Trailers,Volition: Modern Neoclassical Strings Trailers,4k9hZTy91372Y1ZnUwuEOP,
safe_to_copy_spotify_id_to_spotify_track_id,1644,Volition,Caleb Swift & Hypersonic Music Volition: Modern Neoclassical Strings Trailers,Volition: Modern Neoclassical Strings Trailers,15JzJiNY0wDJJYcnNOK5bv,
safe_to_copy_spotify_id_to_spotify_track_id,1645,Innovation,"Caleb Swift, Hypersonic Music",Volition: Modern Neoclassical Strings Trailers,4k9hZTy91372Y1ZnUwuEOP,
safe_to_copy_spotify_id_to_spotify_track_id,1646,Volition,"Caleb Swift, Hypersonic Music",Volition: Modern Neoclassical Strings Trailers,15JzJiNY0wDJJYcnNOK5bv,
safe_to_copy_spotify_id_to_spotify_track_id,1647,"The Ride, Pt. 2 (2 Meter Session)",Calexico,"Jan Douwe Kroeske presents: 2 Meter Sessions, Vol. 8",4nepRjP9T7KxdijndJaNmd,
safe_to_copy_spotify_id_to_spotify_track_id,1648,The Ballroom Blitz,Calibretto,Enter the Danger Brigade,4K3C01BjZbXb32pdbmXES4,
safe_to_copy_spotify_id_to_spotify_track_id,1649,Summer In Paris,CAM & ANGGUN,Hôtel Costes 5,349344mLV84YaND0fNHAXa,
already_same,1650,Summer In Paris,Cam starring Anggun,Fashion TV Presents Pete Tong,7ADTK1pKEValhoH88Zd5jb,7ADTK1pKEValhoH88Zd5jb
safe_to_copy_spotify_id_to_spotify_track_id,1651,Breathe (Dark Matter Edit) (feat. Jem Cooke),CamelPhat,Dark Matter,2ts4aOzrLbo8VmVIV6yz18,
already_same,1652,Cola (Dark Matter Edit),CamelPhat,& Elderbrook Dark Matter,79uyF45rQWbYrZnx6GuTLa,79uyF45rQWbYrZnx6GuTLa
conflict_spotify_id_differs_from_track_id,1653,Cola (Mixed),CamelPhat,& Elderbrook Defected Radio Episode 054 (hosted by Sam Divine),1oTAZyGwFn1VNLBeSG1hyy,79uyF45rQWbYrZnx6GuTLa
safe_to_copy_spotify_id_to_spotify_track_id,1654,Cola (Dark Matter Edit),"CamelPhat, Elderbrook",Dark Matter,79uyF45rQWbYrZnx6GuTLa,
safe_to_copy_spotify_id_to_spotify_track_id,1655,Breezeblock,Camo & Krooked,Cross the Line,2Dy1LHFIe7co9h1uK6ErM5,
safe_to_copy_spotify_id_to_spotify_track_id,1656,Cover Me,Candlebox,Candlebox,5Bb88WRO4906ngHGMvkv4P,
safe_to_copy_spotify_id_to_spotify_track_id,1657,Far Behind,Candlebox,Candlebox,3mhOmh4tRKsMfnRmgZfeBm,
safe_to_copy_spotify_id_to_spotify_track_id,1658,Bad Dream,Cannons,Bad Dream,5ZJ9NpjYG95TDef8bdD1XG,
safe_to_copy_spotify_id_to_spotify_track_id,1659,Desire,Cannons,Desire,4Itmh4lyIIbIwxaNA7W1pi,
safe_to_copy_spotify_id_to_spotify_track_id,1660,Evening Star,Cannons,Spells,4ZJvNeYds0BwDrXWmcqKaS,
safe_to_copy_spotify_id_to_spotify_track_id,1661,Fire for You,Cannons,Fire for You,4o0LyB69tylqDG6eTGhmig,
safe_to_copy_spotify_id_to_spotify_track_id,1662,Hurricane,Cannons,Hurricane,1UOetxsHH54HcvovvtPkmX,
safe_to_copy_spotify_id_to_spotify_track_id,1663,Talk Talk,Cannons,Shadows,7lc8voOdwUNHFivW7B1g2z,
safe_to_copy_spotify_id_to_spotify_track_id,1664,Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),5JVbvCHX10U2pLa5DEqGav,
safe_to_copy_spotify_id_to_spotify_track_id,1665,Stayin Alive,Capital Cities,Kangaroo Court EP,6woo10xzJoYhyNfbEoDuYk,
already_same,1667,No One,Carbon 12,Very Harsh Frequencies,3auRyxRkGkyVwpgKSx8t49,3auRyxRkGkyVwpgKSx8t49
already_same,1668,Parasite,Carbon 12,Very Harsh Frequencies,3HDU93lC9vBper8OM6mGlV,3HDU93lC9vBper8OM6mGlV
safe_to_copy_spotify_id_to_spotify_track_id,1669,Come Undone,Carina Round,Come Undone (Cover Nominees),1LP2YT3pZefUk4wEmhOCPK,
already_same,1670,Enjoy the Silence,Carla Bruni,French Touch,4PZa10hp40IiPySg7MGYbl,4PZa10hp40IiPySg7MGYbl
safe_to_copy_spotify_id_to_spotify_track_id,1671,You belong to me,Carla Bruni,Comme si de rien n'etait,4uLnMizWpOst8s7NO3SxOl,
safe_to_copy_spotify_id_to_spotify_track_id,1672,If It Makes You Happy,Carla Conrad,Winterslane (Cover Nominees),2YvBCyEsweI5vKtmiV8qCB,
safe_to_copy_spotify_id_to_spotify_track_id,1673,If It Makes You Happy,Carla Conrad & Winterslane,4:20,2YvBCyEsweI5vKtmiV8qCB,
safe_to_copy_spotify_id_to_spotify_track_id,1675,Every Little Thing,Carlene Carter,Hindsight 20/20,1NpcXmiVJpDsdaOEejWgTC,
safe_to_copy_spotify_id_to_spotify_track_id,1676,Landslide,Carly Lyman,Jason Lux,7ihXMwfP4ZITY2YIsCKJt0,
safe_to_copy_spotify_id_to_spotify_track_id,1677,Landslide,Carly Lyman & Jason Lux,Landslide,7ihXMwfP4ZITY2YIsCKJt0,
safe_to_copy_spotify_id_to_spotify_track_id,1680,Call Me Maybe,Carly Rae Jepsen,Curiosity EP,3TGRqZ0a2l1LRblBkJoaDx,
safe_to_copy_spotify_id_to_spotify_track_id,1681,Say Something,Carly Rose,"Cover Sessions, Vol. 3",2XM2NFqIQn5ZGANzbPQZzr,
safe_to_copy_spotify_id_to_spotify_track_id,1682,Say Something,"Carly Rose & Cover Sessions, Vol. 3",3:48,2XM2NFqIQn5ZGANzbPQZzr,
safe_to_copy_spotify_id_to_spotify_track_id,1684,Don't Let Me Be Misunderstood,Carmen Gomes Inc.,Desire,0UCbSxPR1wkEVFZ5lwGuYa,
safe_to_copy_spotify_id_to_spotify_track_id,1685,Don't Let Me Be Misunderstood,Carmen Gomes Inc. & Desire,4:26,0UCbSxPR1wkEVFZ5lwGuYa,
safe_to_copy_spotify_id_to_spotify_track_id,1693,Yellow,Caroline Pennell,From Cover to Cover: 30 Years at Nettwerk (Cover Nominees),2v5tqzWV8VpEQ7VfGSHDSJ,
safe_to_copy_spotify_id_to_spotify_track_id,1694,Yellow,Caroline Pennell & From Cover to Cover: 30 Years at Nettwerk,3:53,2v5tqzWV8VpEQ7VfGSHDSJ,
already_same,1696,Turbo Killer,Carpenter Brut,TRILOGY,10qbHF920zH5K8C8IcE5AL,10qbHF920zH5K8C8IcE5AL
safe_to_copy_spotify_id_to_spotify_track_id,1701,Something About You,"Cary Brothers, Laura Jansen",Under Control (Cover Nominees),7qdKCajPcixyOYVqTHCU8w,
safe_to_copy_spotify_id_to_spotify_track_id,1702,Can't Let Go (Live),Caryl Mack,Can't Let Go (Live),6bn0DJMujJzp7LjH1jQGlZ,
safe_to_copy_spotify_id_to_spotify_track_id,1703,Love Is Alive (Live),Caryl Mack,The Firepit Sessions,6kbsi2RHCkK2hdDWoQR5FA,
safe_to_copy_spotify_id_to_spotify_track_id,1704,I'm on Fire (from the Motion Picture Pig),Cassandra Violet,I'm on Fire (from the Motion Picture Pig),4CL7TZ0NFKEA8bNnJzLKZn,
safe_to_copy_spotify_id_to_spotify_track_id,1705,Bizarre Love Triangle,Casual,Casual (Playlist: Liked videos),72H0yixqbird432qRZe7YK,
safe_to_copy_spotify_id_to_spotify_track_id,1706,Black Hole Sun,Casual,Casual (Playlist: Liked videos),466A5uLkNQHOSRUJkJQb7R,
safe_to_copy_spotify_id_to_spotify_track_id,1707,Take On Me,Casual,Casual (Playlist: Liked videos),1bIugUOcUuWQ0Z8fW3Zo1S,
safe_to_copy_spotify_id_to_spotify_track_id,1708,Dark End Of The Street,Cat Power,Dark End Of The Street,7k5SfArhhWuegmaxNTkz20,
safe_to_copy_spotify_id_to_spotify_track_id,1709,Fortunate Son,Cat Power,Dark End of the Street,2ygEuuqQ3cb8fWYszogA9h,
safe_to_copy_spotify_id_to_spotify_track_id,1710,The Greatest,Cat Power,The Greatest / Hate,0OVXLPJPDCFn1IV6bFxY1N,
safe_to_copy_spotify_id_to_spotify_track_id,1711,Satisfied (Edit),Catching Flies,Satisfied,378c4bnvmnfAoMTSIOveDX,
safe_to_copy_spotify_id_to_spotify_track_id,1712,Black Metallic,Catherine Wheel,Ferment,0jmyo9QOmFbjDCYpNaPDhy,
safe_to_copy_spotify_id_to_spotify_track_id,1713,Crank,Catherine Wheel,Crank,6vNHkJiZZtKm4x8ESkfM4Q,
safe_to_copy_spotify_id_to_spotify_track_id,1714,Can't Let Go,Caught a Ghost,Human Nature,6zvb6ne8aX0qW59gbqeD18,
safe_to_copy_spotify_id_to_spotify_track_id,1715,Like a Virgin,Caught a Ghost,Like A Virgin (Cover Nominees),7hOVB2vyyRWTzLXb7pD6U9,
safe_to_copy_spotify_id_to_spotify_track_id,1716,Come Undone,Cavo,Come Undone (Cover Nominees),3gUK9437qbSeuKyBna18nM,
safe_to_copy_spotify_id_to_spotify_track_id,1717,Don't Dream It's Over,Cavo,"COVERS, Vol. 1 (Cover Nominees)",0x6KbBDzuBxXfBXiDlIcOg,
safe_to_copy_spotify_id_to_spotify_track_id,1722,American-Soviets,CCCP,Best of CCCP,6v7W6xN52neGPHvgscJ5Dp,
safe_to_copy_spotify_id_to_spotify_track_id,1723,American-Soviets (Cameron Paul mix),CCCP,Retro Club Classics,2hjWxTLJYvF0hxrvvT6kyM,
safe_to_copy_spotify_id_to_spotify_track_id,1724,Finally,CeCe Peniston,Living in the 90's,0uqvSVhGgQTIdj9G51vhvv,
safe_to_copy_spotify_id_to_spotify_track_id,1725,Lately,Celeste & Gotts Street Park Compilation 1.1,Compilation 1.1,2WRDu73mfK4aZiVucqs0PZ,
safe_to_copy_spotify_id_to_spotify_track_id,1726,Lately,"Celeste, Gotts Street Park",Compilation 1.1,2WRDu73mfK4aZiVucqs0PZ,
already_same,1728,Frozen,Celldweller,Celldweller (Definitive Edition),5F49i61WwOB34aTLqQ6TvW,5F49i61WwOB34aTLqQ6TvW
already_same,1729,Switchback,Celldweller,Celldweller (Definitive Edition),4sKi48OClEyho57D26hJdU,4sKi48OClEyho57D26hJdU
safe_to_copy_spotify_id_to_spotify_track_id,1732,Bruises,Chairlift,Does You Inspire You,4KCcxVTDOuOntQCaXZkN3R,
safe_to_copy_spotify_id_to_spotify_track_id,1734,Ain't Nobody,Chaka Khan,"Epiphany: The Best of Chaka Khan, Vol. 1",2NVpYQqdraEcQwqT7GhUkh,
safe_to_copy_spotify_id_to_spotify_track_id,1735,Pumped Up Kicks,Chamberlin,Cabin Covers (Cover Nominees),0ylwxqu1FJdkz3CQyPcIji,
safe_to_copy_spotify_id_to_spotify_track_id,1736,Pumped up Kicks,Chamberlin & Cabin Covers,4:08,0ylwxqu1FJdkz3CQyPcIji,
already_same,1739,Swamp Thing,Chameleons UK,Gothic & Darkwave,3LvrEG9IQehvPxLDmIqjH8,3LvrEG9IQehvPxLDmIqjH8
safe_to_copy_spotify_id_to_spotify_track_id,1740,We Own the Night,"Chandler Kinney, Pearce Joza, Ariel Martin & ZOMBIES - Cast ZOMBIES 2 (Original TV Movie Soundtrack)",Descendants/Zombies: Worlds Collide Tour Official Playlist,3n1lJB7m8iNDToXJVzIHD2,
conflict_spotify_id_differs_from_track_id,1743,"Darling, Darling, Darling...",Chapelier Fou,"Darling, Darling, Darling...",7MmTruEsgxewbrLVyvRvv0,6atS8vTuW9VreXpaAu0k7z
safe_to_copy_spotify_id_to_spotify_track_id,1744,Wherever You Will Go,Charlene Soraia,Wherever You Will Go (Cover Nominees),0IF7bHzCXCZoKNog5vBC4g,
safe_to_copy_spotify_id_to_spotify_track_id,1745,Wherever You Will Go,Charlene Soraia & Wherever You Will Go,3:18,0IF7bHzCXCZoKNog5vBC4g,
already_same,1747,La mer,Charles Trenet,Le Jardin Extraordinaire,1ZK8WJqkD1XhEYI1AlkMHG,1ZK8WJqkD1XhEYI1AlkMHG
already_same,1748,Her Eyes,Charlie Jeer,Her Eyes,26v8Oqvrztt4DyhhsBjVQ7,26v8Oqvrztt4DyhhsBjVQ7
safe_to_copy_spotify_id_to_spotify_track_id,1749,Confetti,Charlotte Cardin,Confetti,73m3OYU7lG7irNbFjNipwF,
safe_to_copy_spotify_id_to_spotify_track_id,1750,Feel Good,Charlotte Cardin,Feel Good,6PcVlezWXunO2Bh78iEq0W,
safe_to_copy_spotify_id_to_spotify_track_id,1751,Immigrant Song,Charming Disaster,Immigrant Song,7qmJLPe1xpr0aw5o18LqbM,
safe_to_copy_spotify_id_to_spotify_track_id,1752,I Will Always Love You,Chase Holfelder,I Will Always Love You,7uMSPHalfGLGEYKPNdQZdC,
safe_to_copy_spotify_id_to_spotify_track_id,1753,Under Pressure,Chase Holfelder,Under Pressure,5weQfGON67Q0gUASWAgv1Y,
safe_to_copy_spotify_id_to_spotify_track_id,1754,I Will Always Love You,Chase Holfelder & I Will Always Love You,3:35,7uMSPHalfGLGEYKPNdQZdC,
safe_to_copy_spotify_id_to_spotify_track_id,1755,Under Pressure,Chase Holfelder & Under Pressure,3:08,5weQfGON67Q0gUASWAgv1Y,
safe_to_copy_spotify_id_to_spotify_track_id,1758,Don't Be Cruel,Cheap Trick,Lap of Luxury,6A1MJbqxcHvNcT0u9qMqEP,
already_same,1759,Dream Police,Cheap Trick,Dream Police,1YiAY1oCmkFjUabQL9gos4,1YiAY1oCmkFjUabQL9gos4
already_same,1760,Dream pop,Cheap Trick,Dream Police,1YiAY1oCmkFjUabQL9gos4,1YiAY1oCmkFjUabQL9gos4
already_same,1762,I Want You to Want Me,Cheap Trick,In Color,1JkZg3eMQTmTn93E8Yd3UL,1JkZg3eMQTmTn93E8Yd3UL
already_same,1763,Surrender,Cheap Trick,Heaven Tonight,2ccUQnjjNWT0rsNnsBpsCA,2ccUQnjjNWT0rsNnsBpsCA
safe_to_copy_spotify_id_to_spotify_track_id,1764,The Flame,Cheap Trick,Classic Rock: Power Ballads,528CAH5pTLq86oZ52fHifA,
safe_to_copy_spotify_id_to_spotify_track_id,1765,The Flame (Single Edit),Cheap Trick,80s 100 Hits,2XU2mXxRubAonnGbv1Zp42,
safe_to_copy_spotify_id_to_spotify_track_id,1766,Needle and the Damage Done,Chelsea on Fire,Middlesex County,3HxNe5k8kUl69D20iLvbjK,
already_same,1767,Carrion Flowers,Chelsea Wolfe,Abyss,1CxQcw6AI6zjV01dN4NSfp,1CxQcw6AI6zjV01dN4NSfp
safe_to_copy_spotify_id_to_spotify_track_id,1770,Got to be Real,Cheryl Lynn,"Disco Nights, Volume 1: Divas of Dance",58r4JuwHhXLAkttkaUZfLw,
already_same,1771,System,Chester Bennington,Wonderful System,1qIi03YucQ0hSyM08VngF2,1qIi03YucQ0hSyM08VngF2
safe_to_copy_spotify_id_to_spotify_track_id,1772,Gold,Chet Faker,Built On Glass (Playlist: Liked videos),1Ll09EiN5ffeFl1xNZB2Uk,
safe_to_copy_spotify_id_to_spotify_track_id,1773,I'm Into You,Chet Faker,Thinking In Textures,4lfJz3pfJ8ChX2doQxIXjV,
safe_to_copy_spotify_id_to_spotify_track_id,1774,No Diggity,Chet Faker,"Thinking in Textures (Playlist: November 2, 2017 Favorites)",2u6IAPdDmvp3RPbrGdDX8U,
safe_to_copy_spotify_id_to_spotify_track_id,1775,An Evening with El Diablo,Chevelle,Wonder What's Next (Expanded Edition),5912VywSVB1xQaSGosKg0t,
safe_to_copy_spotify_id_to_spotify_track_id,1776,It's No Good,Chevelle,Wonder What's Next (Expanded Edition) (Cover Nominees),7f1joPvxiISxqN6Vt8BJIz,
safe_to_copy_spotify_id_to_spotify_track_id,1777,The Clincher,Chevelle,This Type of Thinking (Could Do Us In),3tQ6LmYZeoJ4dwkZ3IGoSj,
already_same,1778,The Red,Chevelle,Wonder What's Next (Expanded Edition),1gyee1JuFFiP476LQpRMYU,1gyee1JuFFiP476LQpRMYU
safe_to_copy_spotify_id_to_spotify_track_id,1779,Good Times,Chic,"Dance, Dance, Dance and Other Hits",2wYKNcoqKW4IEcllj42xz1,
safe_to_copy_spotify_id_to_spotify_track_id,1780,Euro Trash Girl,Chicks on Speed,Electro Klash,0mnwvGqEDNrY1cLAfyK4Ob,
already_same,1781,Cotidiano,Chico Buarque,Construção,127twwy3iCo1xBRQHyWetU,127twwy3iCo1xBRQHyWetU
safe_to_copy_spotify_id_to_spotify_track_id,1782,Belushi,Chief Cleopatra,Chief Cleopatra,0rN1adl3oEtnCY9xNlTLjC,
safe_to_copy_spotify_id_to_spotify_track_id,1783,Gangstas in Love,Chief Cleopatra,Gangstas in Love,2FghOXlfJp4ioTdpk2z4hh,
safe_to_copy_spotify_id_to_spotify_track_id,1785,Disposable Heroes,Chimaira,Kerrang! Presents: 'Remastered,5fTS9V0C3rQ92qKW2SgjDG,
safe_to_copy_spotify_id_to_spotify_track_id,1786,Fascination Street,Chimaira,The Impossibility of Reason,2Dl4aXKhXMkJwj7FuakDL0,
safe_to_copy_spotify_id_to_spotify_track_id,1787,Trinity,Chin Chillaz,Ultra Chilled 03,5FtloJaNYQqwCS94ujwl0S,
already_same,1788,Eight y cinco,Chinese Man,"The Groove Sessions, Volume 1: 2004-2007",0ZzDHYLjrJUCYoStbJMDUp,0ZzDHYLjrJUCYoStbJMDUp
safe_to_copy_spotify_id_to_spotify_track_id,1790,Everybody Wants to Rule the World,Chlara,#acousticNOW5,2Xl3rJexuCe8lCFhyWnnhH,
safe_to_copy_spotify_id_to_spotify_track_id,1791,Everybody Wants to Rule the World,Chlara & #acousticNOW5,3:39,2Xl3rJexuCe8lCFhyWnnhH,
already_same,1797,How Does It Feel,Chris Coco,& Afterlife Speck Of Gold,6RQ3I6440QwI2oKBD2vPnM,6RQ3I6440QwI2oKBD2vPnM
already_same,1798,My Sunset,Chris Coco,"Café Ibiza, Volume 6",6qRgfzBmfS6JPayW81Jvfd,6qRgfzBmfS6JPayW81Jvfd
safe_to_copy_spotify_id_to_spotify_track_id,1799,How Does It Feel,"Chris Coco, Afterlife",Speck Of Gold,6RQ3I6440QwI2oKBD2vPnM,
safe_to_copy_spotify_id_to_spotify_track_id,1800,Billie Jean,Chris Cornell,Carry On,7sZD8tOmfRUObogGX8VzfZ,
safe_to_copy_spotify_id_to_spotify_track_id,1801,Black Hole Sun,Chris Cornell,Unplugged in Sweden,5p0s4na5wJHnaNw9azmiQm,
safe_to_copy_spotify_id_to_spotify_track_id,1802,Don't Pay the Ferryman,Chris de Burgh,The Getaway,0vJlZS5zLMhRQ6xo9vmAlB,
safe_to_copy_spotify_id_to_spotify_track_id,1804,Wicked Game,Chris Isaak,Best Of Chris Isaak,7w5AOd6HrDIHewHfpABEss,
safe_to_copy_spotify_id_to_spotify_track_id,1805,Jackson,Chris Livesay,"Cash From Chaos: A Tribute To The Man In Black, Johnny Cash (Cover Nominees)",3LCxLdDgNVP2JBq6O4grJ6,
already_same,1807,Overflow - Original Mix,Chris Reece,Croatia - the Opening 2009 (Chill Out),6jxrIe9WGjfrgdcYjOYGX1,6jxrIe9WGjfrgdcYjOYGX1
safe_to_copy_spotify_id_to_spotify_track_id,1808,Hard Time Killing Floor Blues,Chris Thomas King,"O Brother, Where Art Thou? (Music From The Motion Picture / Deluxe Edition)",3rlPaBlRjyNKHzJsvKV6dP,
safe_to_copy_spotify_id_to_spotify_track_id,1809,Big Log,Chrissy Coughlin,Look Ahead,2IMPZq17dTDswrizr9oEj6,
safe_to_copy_spotify_id_to_spotify_track_id,1811,Haul (Radio Edit),"Christian Löffler, Mohna",Haul,3sAatKUX1OkCIAkopdMRTU,
safe_to_copy_spotify_id_to_spotify_track_id,1812,"Lady Marmalade (From ""Moulin Rouge"" Soundtrack)","Christina Aguilera, Lil' Kim, Mya & P!nk Moulin Rouge",Music From Baz Luhrmann's Film Moulin Rouge (Original Motion Picture Soundtrack),7GQqj9jRtDkMp8zByehXQI,
safe_to_copy_spotify_id_to_spotify_track_id,1813,"Lady Marmalade (From ""Moulin Rouge"" Soundtrack)","Christina Aguilera, Lil' Kim, Mya, P!nk","Moulin Rouge (Playlist: And now, a new take on an old theme)",7GQqj9jRtDkMp8zByehXQI,
safe_to_copy_spotify_id_to_spotify_track_id,1814,Ride Like the Wind,Christopher Cross,Christopher Cross,2ibiJCDgb0N53RXRtYsDtg,
safe_to_copy_spotify_id_to_spotify_track_id,1815,Sailing,Christopher Cross,Christopher Cross,6YIeSw2cTNQRWbuxWvRPsW,
safe_to_copy_spotify_id_to_spotify_track_id,1820,Girls Just Wanna Have Dub,Chromatics,Girls Just Wanna Have Fun,1C89fn3M9QZUdMWnANYem4,
safe_to_copy_spotify_id_to_spotify_track_id,1821,Girls Just Wanna Have Fun,Chromatics,Girls Just Wanna Have Fun (Cover Nominees),1WM80A5a4xDtlndjqjZQIv,
safe_to_copy_spotify_id_to_spotify_track_id,1822,Girls Just Wanna Have Some,Chromatics,Girls Just Wanna Have Fun,1WM80A5a4xDtlndjqjZQIv,
safe_to_copy_spotify_id_to_spotify_track_id,1823,I'm on Fire,Chromatics,I'm On Fire (Cover Nominees),04sx4DemzEp9Dzopqge2QX,
safe_to_copy_spotify_id_to_spotify_track_id,1824,I'm On Fire (Vocal Mix),Chromatics,I'm On Fire,6YA2xhmNOSpmM886zDFgXM,
already_same,1825,Into the Black,Chromatics,Kill For Love,7MXlRIl901aXfJ2oSGn0E2,7MXlRIl901aXfJ2oSGn0E2
safe_to_copy_spotify_id_to_spotify_track_id,1826,Running Up That Hill,Chromatics,Night Drive (Cover Nominees),20yPPvSSfIomexVwLdgXSo,
safe_to_copy_spotify_id_to_spotify_track_id,1827,Saturday (Instrumental),Chromatics,Twin Peaks (Limited Event Series Soundtrack),6NYBfminB8VNM7n4GgcwfW,
safe_to_copy_spotify_id_to_spotify_track_id,1828,Shadow,Chromatics,Twin Peaks (Music from the Limited Event Series),3sJQGz6WX2YIBaHsH3bRMq,
safe_to_copy_spotify_id_to_spotify_track_id,1829,Tick Of The Clock (Film Edit),Chromatics,Tick Of The Clock (Playlist: Liked videos),2JoAbvKBwp2OlkiiANRBc5,
safe_to_copy_spotify_id_to_spotify_track_id,1830,Time Rider,Chromatics,Time Rider,058et5gtEDjEPuRVkshCON,
safe_to_copy_spotify_id_to_spotify_track_id,1831,Girls Just Wanna Have Fun,Chromatics & Girls Just Wanna Have Fun,3:48,1WM80A5a4xDtlndjqjZQIv,
safe_to_copy_spotify_id_to_spotify_track_id,1832,I'm On Fire,Chromatics & I'm On Fire,3:04,04sx4DemzEp9Dzopqge2QX,
safe_to_copy_spotify_id_to_spotify_track_id,1833,I'm On Fire,Chromatics & In The City,4:06,04sx4DemzEp9Dzopqge2QX,
safe_to_copy_spotify_id_to_spotify_track_id,1837,Ceremony,"Chromatics, Glass Candy",Cherry (Deluxe),64oG82347hpRz9aOACC7iI,
safe_to_copy_spotify_id_to_spotify_track_id,1838,Come Alive (feat. Toro y Moi),Chromeo,White Women,4rh7wySe2iEyEDEEzstKkt,
safe_to_copy_spotify_id_to_spotify_track_id,1839,Don't Turn the Lights On,Chromeo,Business Casual,2cC48Dvkkw5YK9rLIr83OG,
safe_to_copy_spotify_id_to_spotify_track_id,1840,Don't Turn The Lights On (Aeroplane Remix),Chromeo,Don't Turn the Lights On,4R40va47iYVdhVHTU9lOX0,
safe_to_copy_spotify_id_to_spotify_track_id,1841,Don't Turn The Lights On (Christian Martin Remix),Chromeo,Don't Turn the Lights On,7jK2L3vhXy1s0NIyVyChkJ,
safe_to_copy_spotify_id_to_spotify_track_id,1842,Don't Walk Away,Chromeo,Business Casual,0HeVx0WyEnnrv585Tp0kFF,
safe_to_copy_spotify_id_to_spotify_track_id,1845,Tubthumping,Chumbawamba,Tubthumper,22HYEJveCvykVDHDiEEmjZ,
already_same,1846,Following,Chungking,We Travel Fast,7ld1MqsXXQTB3IWI2TgsnX,7ld1MqsXXQTB3IWI2TgsnX
safe_to_copy_spotify_id_to_spotify_track_id,1847,"Addicted to Love (From ""Tell Me Lies (Season 3)"")",CHVRCHES,"Addicted to Love (From ""Tell Me Lies (Season 3)"") (Cover Nominees)",5DeYkAfWWVLyD7vZbN2I7I,
safe_to_copy_spotify_id_to_spotify_track_id,1848,Do I Wanna Know?,CHVRCHES,Like A Version,4eS6SJczn7yay78Spw3SPy,
safe_to_copy_spotify_id_to_spotify_track_id,1849,Do I Wanna Know? (triple j Like A Version),CHVRCHES,Do I Wanna Know? (triple j Like A Version) (Cover Nominees),4eS6SJczn7yay78Spw3SPy,
safe_to_copy_spotify_id_to_spotify_track_id,1850,LOVE (triple j Like A Version),CHVRCHES,LOVE (triple j Like A Version),3m2j4C0IRQTvk2pL0fZACy,
safe_to_copy_spotify_id_to_spotify_track_id,1851,The Mother We Share,CHVRCHES,Spotify Sessions,1OVypFlcraAhyvPqIMWDor,
already_same,1852,We Sink,CHVRCHES,The Bones of What You Believe,0ot4tv6p8WFCuA75vhVwPt,0ot4tv6p8WFCuA75vhVwPt
safe_to_copy_spotify_id_to_spotify_track_id,1853,Do I Wanna Know? (triple j Like A Version),CHVRCHES & Do I Wanna Know? (triple j Like A Version),4:19,4eS6SJczn7yay78Spw3SPy,
already_same,1855,Sugar Water,Cibo Matto,Keinijg 3,2mQnPuVeoJXwS8p9J4JUIb,2mQnPuVeoJXwS8p9J4JUIb
already_same,1856,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,1oAwsWBovWRIp7qLMGPIet,1oAwsWBovWRIp7qLMGPIet
